Source,Feed / Category,Title,Url
Medium,Remote Work,5 Helpful Tips for Zoom Meetings That Will Make Everyone Want to Work With You Again,https://medium.com/my-remote-work-life/5-helpful-tips-for-zoom-meetings-that-will-make-everyone-want-to-work-with-you-again-e8b6d880d3d9?source=rss-------8-----------------remote_work
Medium,Remote Work,5 Trickiest Tax Deductions for Small Business,https://medium.datadriveninvestor.com/5-trickiest-tax-deductions-for-small-business-d176000a76bb?source=rss-------8-----------------remote_work
Medium,Remote Work,Should your Company Pay for Monthly Expenses Associated with Remote Work?,https://medium.com/leading-remote/should-your-company-pay-for-monthly-expenses-associated-with-remote-work-ee81aa2227c3?source=rss-------8-----------------remote_work
Medium,Remote Work,"Why So Many Cities Are Now Paying Workers $10,000 To Relocate",https://marker.medium.com/why-so-many-cities-are-now-paying-workers-10-000-to-relocate-ef352f723167?source=rss-------8-----------------remote_work
Medium,Remote Work,Is Zoom Fatigue a Thing?,https://medium.com/illumination/is-zoom-fatigue-a-thing-b539da805957?source=rss-------8-----------------remote_work
Medium,Remote Work,Remote life at Palantir,https://blog.palantir.com/remote-life-at-palantir-f80b0f553fb?source=rss-------8-----------------remote_work
Medium,Remote Work,My Top 5 Work From Home Essentials Under $50,https://medium.com/alyssas-healthy-tidbits/my-top-5-work-from-home-essentials-under-50-26919dc929ab?source=rss-------8-----------------remote_work
Medium,Startups,5 Questions for Wonderpath,https://medium.com/birds-view/5-questions-for-wonderpath-fcf1866e2a31?source=rss-------8-----------------startups
Medium,Startups,Your Most Valuable Work is Also the Most Frustrating,https://gjdickens.medium.com/your-most-valuable-work-is-also-the-most-frustrating-39a80ee2f10?source=rss-------8-----------------startups
Medium,Startups,A Scientific Approach to Increasing Customer Satisfaction in the Creator Economy,https://medium.com/swlh/a-scientific-approach-to-increasing-customer-satisfaction-in-the-creator-economy-89e7fd2b383b?source=rss-------8-----------------startups
Medium,Startups,How an NFT Artist Used Banksy’s Popularity to Make $1 Million in Sales,https://entrepreneurshandbook.co/how-an-nft-artist-used-banksys-popularity-to-make-1-million-in-sales-e7ef4b2209d?source=rss-------8-----------------startups
Medium,Startups,What big funds look for in a CEO,https://blossomstreetventures.medium.com/what-big-funds-look-for-in-a-ceo-5bda652ae187?source=rss-------8-----------------startups
Medium,Startups,How I Build,https://muhanzhang.medium.com/how-i-build-34afb83dc95d?source=rss-------8-----------------startups
Medium,Startups,Sales Emails Are Dead. Blog Posts as Emails Are the Future.,https://entrepreneurshandbook.co/sales-emails-are-dead-blog-posts-as-emails-are-the-future-5cb4ce7bee7a?source=rss-------8-----------------startups
Medium,Startups,Why “Quit Your Job” Is Terrible Advice For Entrepreneurs,https://entrepreneurshandbook.co/why-quit-your-job-is-terrible-advice-for-entrepreneurs-2ed20a98f9e9?source=rss-------8-----------------startups
Medium,Startups,The One Trait of Successful People We Never Hear About.,https://sundastudio.medium.com/the-one-trait-of-successful-people-we-never-hear-about-2d1f84d54340?source=rss-------8-----------------startups
Medium,Startups,How to Acquire the First 20 Customers for Your Startup,https://neoito.medium.com/how-to-acquire-the-first-20-customers-for-your-startup-2f4d95ace7f3?source=rss-------8-----------------startups
Medium,Creativity,The Power of Play To Expand Your World,https://medium.com/change-becomes-you/the-power-of-play-to-expand-your-world-73eec761dc70?source=rss-------8-----------------creativity
Medium,Creativity,How a World-Renowned Violinist Inspired Me More than Any Writer Ever Has,https://medium.com/the-ascent/how-a-world-renowned-violinist-inspired-me-more-than-any-writer-ever-has-ba8706727585?source=rss-------8-----------------creativity
Medium,Creativity,A 3-Step Plan to Make Any Memory Last,https://forge.medium.com/the-impatient-persons-guide-to-creating-memories-that-last-e309632c0766?source=rss-------8-----------------creativity
Medium,Creativity,Don’t Waste the Time Before 9 A.M. on Jerks Who Live Rent-Free in Your Head,https://medium.com/swlh/dont-waste-the-time-before-9-a-m-on-jerks-who-live-rent-free-in-your-head-2a4813dfb8e4?source=rss-------8-----------------creativity
Medium,Creativity,How to Respond to Criticism Like a Pro: A Beginner’s Guide to Working With an Editor,https://writingcooperative.com/how-to-respond-to-criticism-like-a-pro-a-beginners-guide-to-working-with-an-editor-a416f343daf7?source=rss-------8-----------------creativity
Medium,Creativity,Is the 2020s the Decade of the Creator Economy?,https://medium.com/swlh/is-the-2020s-the-decade-of-the-creator-economy-4c2307a8a296?source=rss-------8-----------------creativity
Medium,Creativity,My Publisher Said My Work Could Be Interpreted as “Fat-Shaming.” But I Disagree.,https://writingcooperative.com/jaye-frances-my-publisher-said-my-work-could-be-interpreted-as-fat-shaming-b1a69dae5e12?source=rss-------8-----------------creativity
Medium,Creativity,How Music Can Change the Way You Write,https://medium.com/writers-blokke/how-music-can-change-the-way-you-write-6fbcca14c2f6?source=rss-------8-----------------creativity
Medium,Creativity,Why Do I Illustrate the Way I Do?,https://tomfroese.medium.com/why-do-i-illustrate-the-way-i-do-6b29c9c6c2fb?source=rss-------8-----------------creativity
Medium,Creativity,"If I Can Only Do One Artistic Thing, Let It Be Revolution",https://mguevarra.medium.com/if-i-can-only-do-one-artistic-thing-let-it-be-revolution-a0f7db40293?source=rss-------8-----------------creativity
Medium,Mindfulness,6 Ways Meditation Has Completely Changed My Life,https://medium.com/the-ascent/6-ways-meditation-has-completely-changed-my-life-daa2fbb45ebc?source=rss-------8-----------------mindfulness
Medium,Mindfulness,How to Get Your Heart and Your Brain on the Same Page,https://forge.medium.com/the-distance-between-what-we-know-and-how-we-feel-cfd8b4810f39?source=rss-------8-----------------mindfulness
Medium,Mindfulness,How to Change Your Whole Life by Using Mindfulness Right,https://medium.com/change-your-mind/how-to-change-your-whole-life-by-using-mindfulness-right-12c056848f41?source=rss-------8-----------------mindfulness
Medium,Mindfulness,A 3-Step Plan to Make Any Memory Last,https://forge.medium.com/the-impatient-persons-guide-to-creating-memories-that-last-e309632c0766?source=rss-------8-----------------mindfulness
Medium,Mindfulness,How to Add Mindfulness to Your Writer’s Toolbox,https://medium.com/the-brave-writer/how-to-add-mindfulness-to-your-writers-toolbox-d19ec79aeeb1?source=rss-------8-----------------mindfulness
Medium,Mindfulness,A New Angle (Literally) on Public Speaking,https://betterhumans.pub/a-new-angle-literally-on-public-speaking-de6b1a41f045?source=rss-------8-----------------mindfulness
Medium,Mindfulness,"If You Seek To Break Free, Close Your Eyes And Count To Three",https://medium.com/know-thyself-heal-thyself/if-you-seek-to-break-free-close-your-eyes-and-count-to-three-25bcb9cc447b?source=rss-------8-----------------mindfulness
Medium,Mindfulness,Home,https://martinvidal.medium.com/home-e61238e46744?source=rss-------8-----------------mindfulness
Medium,Mindfulness,"No Time To Meditate? No Worries, Do This Instead",https://medium.com/change-your-mind/no-time-to-meditate-no-worries-do-this-instead-90bdbd157800?source=rss-------8-----------------mindfulness
Medium,Mindfulness,April Newsletter,https://medium.com/mindfully-speaking/april-newsletter-a66df3a2319b?source=rss-------8-----------------mindfulness
Medium,Productivity,How Washing the Dishes Taught Me to Do Boring Work with Ease,https://medium.com/big-self-society/how-washing-the-dishes-taught-me-to-do-boring-work-with-ease-2db137be40d9?source=rss-------8-----------------productivity
Medium,Productivity,A Side Hustle Mindset Increased My Work Output by 60%,https://paulryburn.medium.com/a-side-hustle-mindset-increased-my-work-output-by-60-9d015e656f8b?source=rss-------8-----------------productivity
Medium,Productivity,Your Productivity Systems Are Only As Good As Your Brain,https://medium.com/prototyping-a-year/your-productivity-systems-are-only-as-good-as-your-brain-eacfb4c01a88?source=rss-------8-----------------productivity
Medium,Productivity,How To Batch Email,https://anothertaskdone.medium.com/how-to-batch-email-8befa4352c42?source=rss-------8-----------------productivity
Medium,Productivity,My Ten Rules for Work-Life Balance,https://isvari.medium.com/my-ten-rules-for-work-life-balance-55704f12b0fa?source=rss-------8-----------------productivity
Medium,Productivity,An Ode to Doing Nothing: Burnout & Beyond,https://medium.com/the-ascent/an-ode-to-doing-nothing-burnout-beyond-cbe5ef9a3c6c?source=rss-------8-----------------productivity
Medium,Productivity,"To Build Meaning Into Your Life, Learn To Finish and Sit Through Boredom",https://medium.com/honest-creative/to-build-meaning-into-your-life-learn-to-finish-and-sit-through-boredom-b6f9d8f2c37b?source=rss-------8-----------------productivity
Medium,Productivity,"Will Clubhouse be a Habit or Has-Been? (Letter — April 8, 2021)",https://medium.com/behavior-design/will-clubhouse-be-a-habit-or-has-been-letter-april-8-2021-d5fba5c74d18?source=rss-------8-----------------productivity
Medium,Productivity,"What I Learned From David Allen, the World’s Most Influential Thinker on Productivity",https://medium.com/lean-learnings/what-i-learned-from-david-allen-the-worlds-most-influential-thinker-on-productivity-69870b31de78?source=rss-------8-----------------productivity
Medium,Productivity,Procrastination Is Not Living Your Life: It’s Living It Without Living,https://medium.com/curious/procrastination-is-not-living-your-life-its-living-it-without-living-8a78aa486ea0?source=rss-------8-----------------productivity
Medium,Android Dev,AMD Ryzen  for Android development,https://chrisbanes.medium.com/amd-ryzen-for-android-development-c0b7fc4f1a66?source=rss-------8-----------------android_development
Medium,Android Dev,Database Inspector — View SQLite data,https://medium.com/nerd-for-tech/database-inspector-view-sqlite-data-e8a103e737ee?source=rss-------8-----------------android_development
Medium,Android Dev,Compose CameraX on Android,https://proandroiddev.com/compose-camerax-on-android-58578f37e6df?source=rss-------8-----------------android_development
Medium,Android Dev,10 great ideas to improve your Gradle build times,https://medium.com/dipien/10-great-ideas-to-improve-your-gradle-build-times-2a6b281c69c6?source=rss-------8-----------------android_development
Medium,Android Dev,Jetpack Compose — Reveal effect,https://xzan.medium.com/jetpack-compose-reveal-effect-f73c74f702a?source=rss-------8-----------------android_development
Medium,Android Dev,Snapping Sheet In Flutter,https://medium.com/flutterdevs/snapping-sheet-in-flutter-dec20538de16?source=rss-------8-----------------android_development
Medium,Android Dev,Build Android Layouts in JetPack Compose,https://betterprogramming.pub/build-android-layouts-in-jetpack-compose-bda2e0837f5e?source=rss-------8-----------------android_development
Medium,Android Dev,Android Studio — How to replace custom templates,https://blog.thefuntasty.com/android-studio-how-to-replace-custom-templates-6329562e6131?source=rss-------8-----------------android_development
Medium,Android Dev,The Final Recycler View’s Adapter,https://medium.com/swlh/android-data-binding-a-binding-list-for-any-complex-data-set-c8cdc56b0a79?source=rss-------8-----------------android_development
Medium,Android Dev,UX Policies — Part 2,https://miguelt.medium.com/ux-policies-5ce77bc26304?source=rss-------8-----------------android_development
Medium,Data Science,WOMEN@OCTAVE: Our Inspiration,https://octave-jkh.medium.com/women-octave-our-inspiration-4d35b11e72dc?source=rss-------8-----------------data_science
Medium,Data Science,Taking the Long View: Instacart Consumer Insights,https://ads-blog.instacart.com/taking-the-long-view-instacart-consumer-insights-72e26cbf49a4?source=rss-------8-----------------data_science
Medium,Data Science,4 Ways To Replace Items In Python Lists,https://towardsdatascience.com/4-ways-to-replace-items-in-python-lists-68b5ec04f79a?source=rss-------8-----------------data_science
Medium,Data Science,Distribution Analyser,https://towardsdatascience.com/distribution-analyser-b826b88b7b8d?source=rss-------8-----------------data_science
Medium,Data Science,Analysis of a Physics-Based Trajectory Generator for Automated Robotic Ball Launching,https://towardsdatascience.com/analysis-of-a-physics-based-trajectory-generator-for-automated-robotic-ball-launching-d1ad879cc594?source=rss-------8-----------------data_science
Medium,Data Science,Tackling Imbalanced Data With Predicted Probabilities,https://towardsdatascience.com/tackling-imbalanced-data-with-predicted-probabilities-3293602f0f2?source=rss-------8-----------------data_science
Medium,Data Science,"Index, Sort and Aggregate your DataFrames in Julia",https://towardsdatascience.com/index-sort-and-aggregate-your-dataframes-in-julia-38646daf6214?source=rss-------8-----------------data_science
Medium,Data Science,Logistic Regression-First Classification model in ML,https://medium.com/geekculture/logistic-regression-first-classification-model-in-ml-5642b28298d5?source=rss-------8-----------------data_science
Medium,Data Science,Which Is More Profitable: To Develop an Algorithm for Online Advertising with Your Own Resources…,https://orbitsoft.medium.com/which-is-more-profitable-to-develop-an-algorithm-for-online-advertising-with-your-own-resources-8092630a8c6f?source=rss-------8-----------------data_science
Medium,Data Science,What We’re Excited About With the Launch of Einstein Discovery in Tableau,https://atriumai.medium.com/what-were-excited-about-with-the-launch-of-einstein-discovery-in-tableau-c30d96bd8fd0?source=rss-------8-----------------data_science
Medium,iOS Dev,Adobe Experience Platform Mobile SDKs Move to Swift for iOS,https://medium.com/adobetech/adobe-experience-platform-mobile-sdks-move-to-swift-for-ios-6aa67b67b4d4?source=rss-------8-----------------ios_development
Medium,iOS Dev,iOS Provisional Notifications,https://medium.com/@samermurad555/ios-provisional-notifications-eeb3832836fc?source=rss-------8-----------------ios_development
Medium,iOS Dev,Drawing Charts in SwiftUI,https://itnext.io/drawing-charts-in-swiftui-a5a87ac8cf9?source=rss-------8-----------------ios_development
Medium,iOS Dev,iPad Photo Editor Cage Fight: Lightroom vs Pixelmator Photo,https://medium.com/macoclock/ipad-photo-editor-cage-fight-lightroom-vs-pixelmator-photo-713e8dc473de?source=rss-------8-----------------ios_development
Medium,iOS Dev,"XCUITests — Create Test Plan for Smoke, Regression suites",https://nshthshah.medium.com/xcuitests-create-test-plan-for-smoke-regression-suites-56f8c37090e8?source=rss-------8-----------------ios_development
Medium,iOS Dev,You do not need Cordova,https://levelup.gitconnected.com/you-do-not-need-cordova-7aa01669b5b8?source=rss-------8-----------------ios_development
Medium,iOS Dev,Migrating to Swift Playground Books,https://jbheuschen.medium.com/migrating-to-swift-playground-books-af7a2a58382e?source=rss-------8-----------------ios_development
Medium,iOS Dev,5/Upgrading Old Apps: The Dirty Job of IOS Developement,https://medium.com/brightdigit/upgrading-old-ios-apps-2611eb6fc529?source=rss-------8-----------------ios_development
Medium,iOS Dev,Test your icon font without snapshots,https://medium.com/macoclock/test-your-icon-font-without-snapshots-54db7f62ea19?source=rss-------8-----------------ios_development
Medium,iOS Dev,SwiftUI: Limit the amount of characters in a TextField view,https://sanzaru84.medium.com/swiftui-limit-the-amount-of-characters-in-a-textfield-view-906e819529a5?source=rss-------8-----------------ios_development
Medium,Javascript,Protobuf.js vs JSON.stringify Performance,https://medium.com/aspecto/protobuf-js-vs-json-stringify-performance-d3809355ff3e?source=rss-------8-----------------javascript
Medium,Javascript,JAMstack Origins: A deep dive into the architecture with Next.js,https://liftoffllc.medium.com/jamstack-origins-a-deep-dive-into-the-architecture-with-next-js-86e5afc37299?source=rss-------8-----------------javascript
Medium,Javascript,Most secured Authentication via JSON Web Token,https://javascript.plainenglish.io/most-secured-authentication-via-json-web-token-a45ae52a76df?source=rss-------8-----------------javascript
Medium,Javascript,How Should We React to Stencil and Svelte?,https://blog.smartive.ch/how-should-we-react-to-stencil-and-svelte-ca76d631cf95?source=rss-------8-----------------javascript
Medium,Javascript,Getting Started With Next.js and Create Your First Application Using Next.js,https://shahedtalukder.medium.com/getting-started-with-next-js-and-create-your-first-application-using-next-js-8cb8db99cdc3?source=rss-------8-----------------javascript
Medium,Javascript,How To Handle Worker Threads in Node.js,https://betterprogramming.pub/how-to-handle-worker-threads-in-node-js-4657cb8c1adf?source=rss-------8-----------------javascript
Medium,Javascript,Cypress Installation & Setup,https://javascript.plainenglish.io/cypress-installation-setup-bd952fdbd5f4?source=rss-------8-----------------javascript
Medium,Javascript,Deploy Your Tensorflow.js Model Using AWS Lambda,https://medium.com/teacode-io/deploy-your-tensorflow-js-model-using-aws-lambda-31b1757254e2?source=rss-------8-----------------javascript
Medium,Javascript,"Code a Taxi app with Ionic, NodeJS and MySQL — Part 2",https://medium.com/enappd/code-taxi-app-with-ionic-nodejs-mysql-part-2-513102cdcb83?source=rss-------8-----------------javascript
Medium,Javascript,How To Create a Chrome Extension in 4 mins?,https://medium.com/dev-genius/how-to-create-a-chrome-extension-in-4-mins-993c73a233ed?source=rss-------8-----------------javascript
Medium,Machine Learning,"I am your Father, Deep Net — The Multi-Layer Perceptron",https://medium.com/codex/i-am-your-father-deep-net-the-multi-layer-perceptron-9ac61e1577cc?source=rss-------8-----------------machine_learning
Medium,Machine Learning,Will Transformers Replace CNNs in Computer Vision?,https://pub.towardsai.net/will-transformers-replace-cnns-in-computer-vision-55657a196833?source=rss-------8-----------------machine_learning
Medium,Machine Learning,Distribution Analyser,https://towardsdatascience.com/distribution-analyser-b826b88b7b8d?source=rss-------8-----------------machine_learning
Medium,Machine Learning,Adding the Informer Model to Flow Forecast,https://towardsdatascience.com/adding-the-informer-model-to-flow-forecast-f866bbe472f0?source=rss-------8-----------------machine_learning
Medium,Machine Learning,What Image Processing Techniques Are Actually Used in the ML Industry?,https://patrycja-jenkner.medium.com/what-image-processing-techniques-are-actually-used-in-the-ml-industry-b3cdbb106a76?source=rss-------8-----------------machine_learning
Medium,Machine Learning,Logistic Regression-First Classification model in ML,https://medium.com/geekculture/logistic-regression-first-classification-model-in-ml-5642b28298d5?source=rss-------8-----------------machine_learning
Medium,Machine Learning,Introduction to Machine Learning,https://varshithagudimalla.medium.com/introduction-to-machine-learning-b6ecd9b9cd3a?source=rss-------8-----------------machine_learning
Medium,Machine Learning,All you need to know to build your first Shiny app,https://towardsdatascience.com/all-you-need-to-know-to-build-your-first-shiny-app-653603fd80d9?source=rss-------8-----------------machine_learning
Medium,Machine Learning,Tackling Imbalanced Data With Predicted Probabilities,https://towardsdatascience.com/tackling-imbalanced-data-with-predicted-probabilities-3293602f0f2?source=rss-------8-----------------machine_learning
Medium,Machine Learning,ML Primer,https://maxkleiner1.medium.com/ml-primer-aa181ea1acd0?source=rss-------8-----------------machine_learning
Medium,Programming,"They appear and disappear, as if by magic!",https://pablogomezplaton.medium.com/they-appear-and-disappear-as-if-by-magic-2e5efc075aff?source=rss-------8-----------------programming
Medium,Programming,"Move it, GameObject!",https://pablogomezplaton.medium.com/move-it-gameobject-41256db758aa?source=rss-------8-----------------programming
Medium,Programming,Galaxy Shooter 2D - Beginning #1,https://pablogomezplaton.medium.com/galaxy-shooter-2d-beginning-1-945a140931cb?source=rss-------8-----------------programming
Medium,Programming,Unity Engine: Easy Gateway to Game Development,https://pablogomezplaton.medium.com/unity-engine-easy-gateway-to-game-development-a6f04cbeef91?source=rss-------8-----------------programming
Medium,Programming,Design Patterns: Command,https://alexalvess.medium.com/design-patterns-command-e3a8fe658026?source=rss-------8-----------------programming
Medium,Programming,"Unity Editor: Your interface, Your rules",https://pablogomezplaton.medium.com/unity-editor-your-interface-your-rules-d71f0c3a897?source=rss-------8-----------------programming
Medium,Programming,Galaxy Shooter 2D - Shooting #2,https://pablogomezplaton.medium.com/galaxy-shooter-2d-shooting-2-99b8d6be215a?source=rss-------8-----------------programming
Medium,Programming,Code refactoring techniques — tricks & tips,https://medium.com/transparent-data-eng/code-refactoring-techniques-tricks-tips-644cbfb61b87?source=rss-------8-----------------programming
Medium,Programming,"Progressive Web Apps: Features, Architecture, Pros, and Cons",https://medium.com/@rapidops/progressive-web-apps-8653c8e2c123?source=rss-------8-----------------programming
Medium,Programming,Why having fewer arguments matter and how it affects maintainability?,https://medium.com/javarevisited/why-having-fewer-arguments-matter-and-how-it-affects-maintainability-8680459d0742?source=rss-------8-----------------programming
Medium,Software Engineering,Culture Wars: Agile vs. Colonization,https://ben-deane.medium.com/culture-wars-agile-vs-colonization-7f335c5994d5?source=rss-------8-----------------software_engineering
Medium,Software Engineering,Everyone Leads a Project (ELAP),https://medium.com/florence-development/everyone-leads-a-project-elap-2e9caf95e793?source=rss-------8-----------------software_engineering
Medium,Software Engineering,Lessons in SwiftUI,https://medium.com/expedia-group-tech/lessons-in-swiftui-2a1e1ae03f2a?source=rss-------8-----------------software_engineering
Medium,Software Engineering,10 reasons why you shouldn’t build that feature,https://medium.com/the-full-stack-researcher/10-reasons-why-you-shouldnt-build-that-feature-d0d843d77ed2?source=rss-------8-----------------software_engineering
Medium,Software Engineering,Leveraging CSS View Units for Responsive Designs,https://carolynmberard.medium.com/leveraging-css-view-units-for-responsive-designs-6e53c689f271?source=rss-------8-----------------software_engineering
Medium,Software Engineering,Software without hotfixes,https://tedspence.com/software-without-hotfixes-fcf6d6587d60?source=rss-------8-----------------software_engineering
Medium,Software Engineering,TPU Research Cloud,https://medium.com/google-developer-experts/tensorflow-research-cloud-7657cf02811e?source=rss-------8-----------------software_engineering
Medium,Software Engineering,"High-Performance Computer Architecture 30 | Introduction to Cache Coherence, Coherence Protocols…",https://medium.com/adamedelwiess/high-performance-computer-architecture-30-introduction-to-cache-coherence-coherence-protocols-259a225572a3?source=rss-------8-----------------software_engineering
Medium,Software Engineering,On Becoming a Data Engineer,https://towardsdatascience.com/on-becoming-a-data-engineer-80e791e63485?source=rss-------8-----------------software_engineering
Medium,Software Engineering,"SOLID is part of the journey, not the goal",https://medium.com/dev-genius/solid-is-part-of-the-journey-not-the-goal-658c17787335?source=rss-------8-----------------software_engineering
Medium,Social Media,How Social Media Convinces Young People To Give Up Everything,https://shanksmj.medium.com/how-social-media-convinces-young-people-to-give-up-everything-b7d64dc0cf3?source=rss-------8-----------------social_media
Medium,Social Media,The internet of junk,https://medium.com/enrique-dans/the-internet-of-junk-6acc16d05564?source=rss-------8-----------------social_media
Medium,Social Media,What We Can All Learn From Khloe Kardashian’s Story,https://medium.com/the-wool-gathering/what-we-can-all-learn-from-khloe-kardashians-story-585771b7eef4?source=rss-------8-----------------social_media
Medium,Social Media,Why People Are Flocking to the Audio-Only Clubhouse (and What’s in it for Brands?),https://pamelarutledge.medium.com/why-people-are-flocking-to-the-audio-only-clubhouse-and-whats-in-it-for-brands-ca8201c0a8c2?source=rss-------8-----------------social_media
Medium,Social Media,Does Social Media Help Artists Sell Their Work?,https://medium.com/artistic-mystic-soul/does-social-media-help-artists-sell-their-work-2ad71cb387e9?source=rss-------8-----------------social_media
Medium,Social Media,Why Do People Believe the ‘Social Media is Mind Control’ Myth?,https://nireyal.medium.com/why-do-people-believe-the-social-media-is-mind-control-myth-9f1af67050e1?source=rss-------8-----------------social_media
Medium,Social Media,Will Clubhouse be a Habit or a Has-Been?,https://onezero.medium.com/will-clubhouse-be-a-habit-or-a-has-been-6f92f946e05d?source=rss-------8-----------------social_media
Medium,Social Media,I Would Love to Like Your Facebook Page but,https://medium.com/the-haven/i-would-love-to-like-your-facebook-page-but-d83d66c09fa5?source=rss-------8-----------------social_media
Medium,Social Media,Pop Culture and the Limits of Social Engineering,https://medium.com/festival-of-dangerous-ideas/pop-culture-and-the-limits-of-social-engineering-aca1d5cbc21f?source=rss-------8-----------------social_media
Medium,Social Media,Some Posts Hit Harder,https://jhharrington.medium.com/some-posts-hit-harder-2006e8475b79?source=rss-------8-----------------social_media
Medium,World,Uneasy Lies The Head That Wears The Crown,https://medium.com/illumination/uneasy-lies-the-head-that-wears-the-crown-d77eb3806f45?source=rss-------8-----------------world
Medium,World,"As the World Becomes Multipolar, Are We Ready to Shatter the Old Ways for New?",https://medium.com/discourse/as-the-world-becomes-multipolar-are-we-ready-to-shatter-the-old-ways-for-new-5850b3cdb3c?source=rss-------8-----------------world
Medium,World,The Bene Ephraim of Andhra Pradesh,https://dalithistorymonth.medium.com/the-bene-ephraim-of-andhra-pradesh-c81aa6b21071?source=rss-------8-----------------world
Medium,World,Sai Sai’s Three Wishes,https://medium.com/tzu-chi-culture-communication-foundation/sai-sais-three-wishes-a487f4fa86fb?source=rss-------8-----------------world
Medium,World,"Trees, Tribes & Technology",https://sustainabilityx.co/trees-tribes-technology-c99b3acb0e7b?source=rss-------8-----------------world
Medium,World,Building Resilience Ahead of the Next Internet Shutdown,https://medium.com/@L10nLab/building-resilience-ahead-of-the-next-internet-shutdown-75bfc955bd0b?source=rss-------8-----------------world
Medium,World,The New Rise of Korea’s Conservatism,https://zeppelinair123.medium.com/the-new-rise-of-koreas-conservatism-381212d7aa57?source=rss-------8-----------------world
Medium,World,Protest and Policing in Bristol,https://aninjusticemag.com/protest-and-policing-in-bristol-478660b02fa8?source=rss-------8-----------------world
Medium,World,The Greatest Ruler Of Iran Known For His Contributions In Human Rights & Military Strategy,https://viveknaskar.medium.com/the-greatest-ruler-of-iran-known-for-his-contributions-in-human-rights-military-strategy-eb6866af8b10?source=rss-------8-----------------world
Medium,World,Will Biden Abandon Ukraine?,https://medium.com/rearguard/will-biden-abandon-ukraine-d328dbb10abd?source=rss-------8-----------------world
Medium,Artificial Intelligence,4 Ways AI is Driving Better Customer Experience,https://medium.com/@atif_9386/4-ways-ai-is-driving-better-customer-experience-7092b190635?source=rss-------8-----------------artificial_intelligence
Medium,Artificial Intelligence,Sweating Bullets — AI and Workers’ Lives,https://emiliomiles.medium.com/sweating-bullets-ai-and-workers-lives-b471aa6e1f8b?source=rss-------8-----------------artificial_intelligence
Medium,Artificial Intelligence,Relationship Between Neuroscience and AI — Computational Neuroscience,https://sherylli2015.medium.com/relationship-between-neuroscience-and-ai-computational-neuroscience-b2ae80e96079?source=rss-------8-----------------artificial_intelligence
Medium,Artificial Intelligence,Why Europe’s Digital Economy Will Soon Swim Without Data Pools,https://danielrebhorn.medium.com/why-europes-digital-economy-will-soon-swim-without-data-pools-37d0776b3b3b?source=rss-------8-----------------artificial_intelligence
Medium,Artificial Intelligence,Predictive shopping,https://medium.com/illumination/predictive-shopping-6ef9ad2f3e0b?source=rss-------8-----------------artificial_intelligence
Medium,Artificial Intelligence,"Artificial Intelligence has been Democratized: Finally, This Time is Real",https://cogneefy.medium.com/artificial-intelligence-has-been-democratized-finally-this-time-is-real-f631e21dd58b?source=rss-------8-----------------artificial_intelligence
Medium,Artificial Intelligence,Interview with an IBM expert of AI and Learning: how applying cognitive sciences is shaping next…,https://medium.com/delpha-an-epic-of-ai-data-quality/interview-with-an-ibm-expert-of-ai-and-learning-how-applying-cognitive-sciences-is-shaping-next-6de7ce7e7eba?source=rss-------8-----------------artificial_intelligence
Medium,Artificial Intelligence,Machine Writing,https://earlng.medium.com/machine-writing-21af0a504a90?source=rss-------8-----------------artificial_intelligence
Medium,Artificial Intelligence,"Hey Watson, can I have your number?",https://medium.com/ibm-watson/hey-watson-can-i-have-your-number-7de8fc7621ed?source=rss-------8-----------------artificial_intelligence
Medium,Artificial Intelligence,"DeepMind, Microsoft, Allen AI & UW Researchers Convert Pretrained Transformers into RNNs, Lowering…",https://medium.com/syncedreview/deepmind-microsoft-allen-ai-uw-researchers-convert-pretrained-transformers-into-rnns-lowering-806b94bf0521?source=rss-------8-----------------artificial_intelligence
Medium,Blockchain,Blockchain for conservation: designing communication assets for WWF,https://bootcamp.uxdesign.cc/blockchain-for-conservation-designing-communication-assets-for-wwf-656ee2258994?source=rss-------8-----------------blockchain
Medium,Blockchain,Impact of NFTs in Arts Industry,https://medium.com/geekculture/impact-of-nfts-in-arts-industry-72ad29b63e1?source=rss-------8-----------------blockchain
Medium,Blockchain,Xinjiang Cotton: Blockchains can Phase Forced Labor out of Global Supply Chains,https://rambocalrissian.medium.com/xinjiang-cotton-blockchains-can-phase-forced-labor-out-of-global-supply-chains-98a987a7425c?source=rss-------8-----------------blockchain
Medium,Blockchain,Why the RMIT Blockchain Innovation Hub is excited to be working with the Tracer DAO,https://cryptoeconomics-aus.medium.com/why-the-rmit-blockchain-innovation-hub-is-excited-to-be-working-with-the-tracer-dao-824625ce3338?source=rss-------8-----------------blockchain
Medium,Blockchain,Conceptual Models for DAO2DAO Relations,https://medium.com/block-science/conceptual-models-for-dao2dao-relations-a57540cbc575?source=rss-------8-----------------blockchain
Medium,Blockchain,In-depth explanation on NFTs,https://levelup.gitconnected.com/in-depth-explanation-on-ntfs-d9960db3df69?source=rss-------8-----------------blockchain
Medium,Blockchain,How Blockchain is Redefining Supply Chain Management,https://medium.com/@inverita/how-blockchain-is-redefining-supply-chain-management-d8caef5e0ebd?source=rss-------8-----------------blockchain
Medium,Blockchain,How To Trade Directly on the Blockchain with Binance DEX,https://medium.com/cryptic-crypto/how-to-trade-directly-on-the-blockchain-with-binance-dex-1a34b27208c5?source=rss-------8-----------------blockchain
